participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
94a5f68a-7fce-4ca9-934b-eb923ea90c51,34-question,34,horizontal_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,22,24,0,100,2025-02-24T05:03:31.693Z,2025-02-24T05:03:43.077Z,11384,11384,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,35-question,35,horizontal_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,14,14,0,100,2025-02-24T05:03:43.280Z,2025-02-24T05:04:22.654Z,39374,39374,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,36-question,36,horizontal_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-24T05:04:22.845Z,2025-02-24T05:04:30.131Z,7286,7286,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,37-question,37,horizontal_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,41,0,100,2025-02-24T05:04:30.290Z,2025-02-24T05:04:35.751Z,5461,5461,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,38-question,38,horizontal_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,58,0,100,2025-02-24T05:04:35.991Z,2025-02-24T05:04:49.593Z,13602,13602,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,39-question,39,horizontal_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-24T05:04:49.845Z,2025-02-24T05:04:57.180Z,7335,7335,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,40-question,40,horizontal_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-24T05:04:57.354Z,2025-02-24T05:05:07.386Z,10032,10032,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,41-question,41,reverse_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,52,0,100,2025-02-24T05:05:07.532Z,2025-02-24T05:05:20.896Z,13364,13364,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,42-question,42,reverse_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,31,32,0,100,2025-02-24T05:05:21.130Z,2025-02-24T05:05:30.492Z,9362,9362,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,43-question,43,reverse_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,12,13,0,100,2025-02-24T05:05:30.640Z,2025-02-24T05:05:36.751Z,6111,6111,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,44-question,44,reverse_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-24T05:05:36.934Z,2025-02-24T05:05:48.549Z,11615,11615,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,45-question,45,reverse_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-24T05:05:48.728Z,2025-02-24T05:05:57.821Z,9093,9093,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,46-question,46,reverse_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-24T05:05:58.046Z,2025-02-24T05:06:06.178Z,8132,8132,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,47-question,47,reverse_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,33,35,0,100,2025-02-24T05:06:06.304Z,2025-02-24T05:06:15.560Z,9256,9256,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,48-question,48,reverse_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-24T05:06:15.767Z,2025-02-24T05:06:23.074Z,7307,7307,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,49-question,49,reverse_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,49,49,0,100,2025-02-24T05:06:23.248Z,2025-02-24T05:06:29.725Z,6477,6477,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,50-question,50,reverse_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-24T05:06:29.922Z,2025-02-24T05:06:35.252Z,5330,5330,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,51-question,51,reverse_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-24T05:06:35.477Z,2025-02-24T05:06:41.722Z,6245,6245,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,52-question,52,reverse_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,54,55,0,100,2025-02-24T05:06:41.921Z,2025-02-24T05:06:48.090Z,6169,6169,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,53-question,53,reverse_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-24T05:06:48.345Z,2025-02-24T05:06:56.990Z,8645,8645,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,54-question,54,reverse_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,42,0,100,2025-02-24T05:06:57.194Z,2025-02-24T05:07:03.946Z,6752,6752,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,55-question,55,reverse_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,45,0,100,2025-02-24T05:07:04.129Z,2025-02-24T05:07:11.398Z,7269,7269,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,56-question,56,reverse_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,47,47,0,100,2025-02-24T05:07:11.525Z,2025-02-24T05:07:19.683Z,8158,8158,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,57-question,57,reverse_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-24T05:07:19.954Z,2025-02-24T05:07:29.149Z,9195,9195,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,58-question,58,reverse_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,43,0,100,2025-02-24T05:07:29.397Z,2025-02-24T05:07:35.411Z,6014,6014,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,59-question,59,reverse_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-24T05:07:35.564Z,2025-02-24T05:07:40.909Z,5345,5345,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,60-question,60,reverse_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-24T05:07:41.079Z,2025-02-24T05:07:50.934Z,9855,9855,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,participantTags,null,participantTags,undefined,undefined,undefined,undefined,undefined,undefined,undefined,[],undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
a229817b-8443-4c2b-ac49-c431ae81515b,1-question,1,vertical_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,45,46,0,100,2025-02-23T20:14:51.590Z,2025-02-23T20:15:00.372Z,8782,8782,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,2-question,2,vertical_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,53,54,0,100,2025-02-23T20:15:00.476Z,2025-02-23T20:15:06.411Z,5935,5935,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,3-question,3,vertical_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,49,49,0,100,2025-02-23T20:15:06.540Z,2025-02-23T20:16:44.202Z,97662,8249,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,4-question,4,vertical_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-23T20:16:44.295Z,2025-02-23T20:16:56.920Z,12625,12625,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,5-question,5,vertical_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,26,26,0,100,2025-02-23T20:16:57.051Z,2025-02-23T20:17:05.612Z,8561,8561,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,6-question,6,vertical_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-23T20:17:16.931Z,2025-02-23T20:17:22.524Z,5593,5593,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,7-question,7,vertical_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,66,0,100,2025-02-23T20:17:22.666Z,2025-02-23T20:17:28.280Z,5614,5614,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,8-question,8,vertical_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,56,0,100,2025-02-23T20:17:28.376Z,2025-02-23T20:17:33.930Z,5554,5554,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,9-question,9,vertical_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,35,35,0,100,2025-02-23T20:17:34.046Z,2025-02-23T20:17:39.895Z,5849,5849,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,10-question,10,vertical_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,28,28,0,100,2025-02-23T20:17:39.995Z,2025-02-23T20:17:45.813Z,5818,5818,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,11-question,11,vertical_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,63,64,0,100,2025-02-23T20:17:45.894Z,2025-02-23T20:17:53.999Z,8105,8105,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,12-question,12,vertical_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,19,19,0,100,2025-02-23T20:17:54.082Z,2025-02-23T20:18:04.499Z,10417,10417,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,13-question,13,vertical_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,35,36,0,100,2025-02-23T20:18:04.575Z,2025-02-23T20:21:14.787Z,190212,6867,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,14-question,14,vertical_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,42,0,100,2025-02-23T20:21:14.917Z,2025-02-23T20:21:20.686Z,5769,5769,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,15-question,15,vertical_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T20:21:20.801Z,2025-02-23T20:21:25.779Z,4978,4978,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,16-question,16,vertical_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,21,22,0,100,2025-02-23T20:21:25.860Z,2025-02-23T20:21:30.438Z,4578,4578,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,17-question,17,vertical_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,27,27,0,100,2025-02-23T20:21:30.541Z,2025-02-23T20:21:36.130Z,5589,5589,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,18-question,18,vertical_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,55,0,100,2025-02-23T20:21:36.214Z,2025-02-23T20:21:41.371Z,5157,5157,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,19-question,19,vertical_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,63,0,100,2025-02-23T20:21:41.458Z,2025-02-23T20:21:49.287Z,7829,7829,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,20-question,20,vertical_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,37,37,0,100,2025-02-23T20:21:49.363Z,2025-02-23T20:21:55.709Z,6346,6346,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,21-question,21,horizontal_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,75,75,0,100,2025-02-23T20:21:55.790Z,2025-02-23T20:24:04.178Z,128388,9117,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,22-question,22,horizontal_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T20:24:04.276Z,2025-02-23T20:24:11.146Z,6870,6870,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,23-question,23,horizontal_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,68,68,0,100,2025-02-23T20:24:11.228Z,2025-02-23T20:25:09.191Z,57963,57963,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,24-question,24,horizontal_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,33,32,0,100,2025-02-23T20:25:09.271Z,2025-02-23T20:25:14.681Z,5410,5410,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,25-question,25,horizontal_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-23T20:25:14.754Z,2025-02-23T20:25:20.053Z,5299,5299,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,26-question,26,horizontal_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,21,0,100,2025-02-23T20:25:20.129Z,2025-02-23T20:25:27.422Z,7293,7293,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,27-question,27,horizontal_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T20:25:27.506Z,2025-02-23T20:25:33.748Z,6242,6242,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,28-question,28,horizontal_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T20:25:33.836Z,2025-02-23T20:25:41.654Z,7818,7818,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,29-question,29,horizontal_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,25,25,0,100,2025-02-23T20:25:41.739Z,2025-02-23T20:25:48.212Z,6473,6473,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,30-question,30,horizontal_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,43,0,100,2025-02-23T20:25:48.282Z,2025-02-23T20:25:54.948Z,6666,6666,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,31-question,31,horizontal_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,44,0,100,2025-02-23T20:25:55.032Z,2025-02-23T20:26:01.654Z,6622,6622,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,32-question,32,horizontal_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T20:26:01.714Z,2025-02-23T20:26:10.168Z,8454,8454,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,33-question,33,horizontal_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,32,32,0,100,2025-02-23T20:26:10.262Z,2025-02-23T20:26:15.083Z,4821,4821,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,34-question,34,horizontal_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,23,24,0,100,2025-02-23T20:26:15.165Z,2025-02-23T20:26:20.804Z,5639,5639,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,35-question,35,horizontal_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,14,14,0,100,2025-02-23T20:26:20.879Z,2025-02-23T20:26:28.064Z,7185,7185,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,36-question,36,horizontal_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-23T20:26:28.115Z,2025-02-23T20:26:34.473Z,6358,6358,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,37-question,37,horizontal_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,41,0,100,2025-02-23T20:26:34.567Z,2025-02-23T20:26:39.252Z,4685,4685,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,38-question,38,horizontal_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,58,58,0,100,2025-02-23T20:26:39.346Z,2025-02-23T20:26:45.812Z,6466,6466,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,39-question,39,horizontal_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T20:26:45.927Z,2025-02-23T20:26:54.669Z,8742,8742,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,40-question,40,horizontal_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,53,53,0,100,2025-02-23T20:26:54.758Z,2025-02-23T20:27:01.241Z,6483,6483,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,41-question,41,reverse_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,51,52,0,100,2025-02-23T20:27:01.342Z,2025-02-23T20:27:08.622Z,7280,7280,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,42-question,42,reverse_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,31,32,0,100,2025-02-23T20:27:08.761Z,2025-02-23T20:27:14.298Z,5537,5537,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,43-question,43,reverse_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,12,13,0,100,2025-02-23T20:27:14.449Z,2025-02-23T20:27:22.663Z,8214,8214,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,44-question,44,reverse_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-23T20:27:22.747Z,2025-02-23T20:27:29.504Z,6757,6757,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,45-question,45,reverse_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T20:27:29.581Z,2025-02-23T20:27:35.150Z,5569,5569,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,46-question,46,reverse_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-23T20:27:35.241Z,2025-02-23T20:27:40.453Z,5212,5212,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,47-question,47,reverse_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,34,35,0,100,2025-02-23T20:27:40.563Z,2025-02-23T20:27:46.890Z,6327,6327,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,48-question,48,reverse_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T20:27:46.992Z,2025-02-23T20:27:55.600Z,8608,8608,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,49-question,49,reverse_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,49,49,0,100,2025-02-23T20:27:55.675Z,2025-02-23T20:28:03.411Z,7736,7736,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,50-question,50,reverse_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T20:28:03.514Z,2025-02-23T20:28:09.565Z,6051,6051,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,51-question,51,reverse_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T20:28:09.659Z,2025-02-23T20:28:14.883Z,5224,5224,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,52-question,52,reverse_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,55,0,100,2025-02-23T20:28:14.991Z,2025-02-23T20:28:21.486Z,6495,6495,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,53-question,53,reverse_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T20:28:21.568Z,2025-02-23T20:28:28.700Z,7132,7132,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,54-question,54,reverse_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,42,0,100,2025-02-23T20:28:28.803Z,2025-02-23T20:28:35.273Z,6470,6470,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,55-question,55,reverse_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,45,45,0,100,2025-02-23T20:28:35.348Z,2025-02-23T20:28:41.159Z,5811,5811,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,56-question,56,reverse_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,47,47,0,100,2025-02-23T20:28:41.240Z,2025-02-23T20:28:47.911Z,6671,6671,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
a229817b-8443-4c2b-ac49-c431ae81515b,57-question,57,reverse_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-23T20:28:47.993Z,2025-02-23T20:28:53.812Z,5819,5819,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
